,userId,Reputation,Views,UpVotes,DownVotes,postId,Score,ViewCount,CommentCount
54708,32488,1,0,0,0,0,0.0,0,0
54709,32489,1,0,0,0,0,0.0,0,0
54710,32490,191,13,96,0,0,0.0,0,0
54711,32491,1,0,0,0,0,0.0,0,0
54712,32492,1,0,0,0,0,0.0,0,0
54713,32494,6,1,0,0,0,0.0,0,0
54714,32495,1,0,0,0,0,0.0,0,0
54715,32497,101,0,0,0,0,0.0,0,0
54716,32498,1,2,0,0,0,0.0,0,0
54717,32500,1,0,0,0,0,0.0,0,0
54718,32501,1,1,0,0,0,0.0,0,0
54719,32502,101,1,1,0,0,0.0,0,0
54720,32503,1,0,0,0,0,0.0,0,0
54721,32504,212,34,24,2,0,0.0,0,0
54722,32505,1,1,0,0,0,0.0,0,0
54723,32507,11,1,0,0,0,0.0,0,0
54724,32509,1,1,0,0,0,0.0,0,0
54725,32510,1,2,0,0,0,0.0,0,0
54726,32511,1,1,0,0,0,0.0,0,0
54727,32512,1,3,0,0,0,0.0,0,0
54728,32513,111,5,0,0,0,0.0,0,0
54729,32514,6,2,0,0,0,0.0,0,0
54730,32516,1,5,0,0,0,0.0,0,0
54731,32518,6,1,0,0,0,0.0,0,0
54732,32519,101,0,3,0,0,0.0,0,0
54733,32520,6,3,0,0,0,0.0,0,0
54734,32521,11,1,0,0,0,0.0,0,0
54735,32522,1,0,0,0,0,0.0,0,0
54736,32523,1,0,0,0,0,0.0,0,0
54737,32524,173,3,5,0,0,0.0,0,0
54738,32526,1,0,0,0,0,0.0,0,0
54739,32527,101,0,0,0,0,0.0,0,0
54740,32528,6,0,0,0,0,0.0,0,0
54741,32529,1,1,0,0,0,0.0,0,0
54742,32530,46,5,4,0,0,0.0,0,0
54743,32531,1,0,0,0,0,0.0,0,0
54744,32532,101,0,2,0,0,0.0,0,0
54745,32533,1,0,0,0,0,0.0,0,0
54746,32534,101,0,1,0,0,0.0,0,0
54747,32535,101,0,0,0,0,0.0,0,0
54748,32536,101,0,1,0,0,0.0,0,0
54749,32538,101,0,0,0,0,0.0,0,0
54750,32539,13,0,0,0,0,0.0,0,0
54751,32540,1,0,0,0,0,0.0,0,0
54752,32541,101,0,3,0,0,0.0,0,0
54753,32542,8,0,0,0,0,0.0,0,0
54754,32543,1,3,0,0,0,0.0,0,0
54755,32544,6,0,0,0,0,0.0,0,0
54756,32545,11,0,0,0,0,0.0,0,0
54757,32546,101,0,0,0,0,0.0,0,0
54758,32547,1,0,0,0,0,0.0,0,0
54759,32548,1,0,0,0,0,0.0,0,0
54760,32549,101,0,1,0,0,0.0,0,0
54761,32550,1,0,0,0,0,0.0,0,0
54762,32551,101,0,0,0,0,0.0,0,0
54763,32552,11,3,0,0,0,0.0,0,0
54764,32553,126,1,3,0,0,0.0,0,0
54765,32554,52,31,9,0,0,0.0,0,0
54766,32555,1,1,0,0,0,0.0,0,0
54767,32556,11,2,0,0,0,0.0,0,0
54768,32558,1,1,0,0,0,0.0,0,0
54769,32559,16,0,0,0,0,0.0,0,0
54770,33560,6,2,0,0,0,0.0,0,0
54771,33561,1,2,0,0,0,0.0,0,0
54772,34560,33,1,0,0,0,0.0,0,0
54773,34563,1,3,0,0,0,0.0,0,0
54774,34564,118,0,1,0,0,0.0,0,0
54775,34565,6,0,0,0,0,0.0,0,0
54776,34566,16,2,0,0,0,0.0,0,0
54777,34567,6,0,0,0,0,0.0,0,0
54778,34569,1,0,0,0,0,0.0,0,0
54779,34570,11,1,0,0,0,0.0,0,0
54780,34571,1,0,0,0,0,0.0,0,0
54781,34572,1,0,0,0,0,0.0,0,0
54782,34573,101,0,1,0,0,0.0,0,0
54783,34574,101,1,2,0,0,0.0,0,0
54784,34575,101,0,0,0,0,0.0,0,0
54785,34576,3,6,0,0,0,0.0,0,0
54786,34577,6,0,0,0,0,0.0,0,0
54787,34578,6,2,0,0,0,0.0,0,0
54788,34579,11,3,0,0,0,0.0,0,0
54789,34580,6,2,0,0,0,0.0,0,0
54790,34581,6,0,0,0,0,0.0,0,0
54791,34582,14,3,0,0,0,0.0,0,0
54792,34585,41,4,0,0,0,0.0,0,0
54793,34587,101,0,0,0,0,0.0,0,0
54794,34588,151,23,68,0,0,0.0,0,0
54795,34589,3,0,0,0,0,0.0,0,0
54796,34590,101,0,0,0,0,0.0,0,0
54797,34591,1,0,0,0,0,0.0,0,0
54798,34592,6,0,0,0,0,0.0,0,0
54799,34595,1,0,0,0,0,0.0,0,0
54800,34597,1,1,0,0,0,0.0,0,0
54801,34598,101,2,0,0,0,0.0,0,0
54802,34599,101,0,0,0,0,0.0,0,0
54803,34600,36,10,0,0,0,0.0,0,0
54804,34602,1,0,0,0,0,0.0,0,0
54805,34603,1,1,0,0,0,0.0,0,0
54806,34604,16,13,0,0,0,0.0,0,0
54807,34605,24,4,0,0,0,0.0,0,0
54808,34607,1,1,0,0,0,0.0,0,0
54809,34608,6,9,0,0,0,0.0,0,0
54810,34609,46,0,0,0,0,0.0,0,0
54811,34610,1,0,0,0,0,0.0,0,0
54812,34611,1,0,0,0,0,0.0,0,0
54813,34612,28,7,0,0,0,0.0,0,0
54814,34614,1,0,0,0,0,0.0,0,0
54815,34615,101,0,1,0,0,0.0,0,0
54816,34616,1,0,0,0,0,0.0,0,0
54817,34618,3,1,0,0,0,0.0,0,0
54818,34619,155,4,6,0,0,0.0,0,0
54819,34620,6,4,0,0,0,0.0,0,0
54820,34621,1,1,0,0,0,0.0,0,0
54821,34622,21,4,1,0,0,0.0,0,0
54822,34623,136,1,123,3,0,0.0,0,0
54823,34624,1,2,0,0,0,0.0,0,0
54824,34625,101,0,3,0,0,0.0,0,0
54825,34626,6,0,0,0,0,0.0,0,0
54826,34627,1,0,0,0,0,0.0,0,0
54827,34628,11,0,0,0,0,0.0,0,0
54828,34630,1,0,0,0,0,0.0,0,0
54829,34631,101,0,0,0,0,0.0,0,0
54830,34632,101,0,2,0,0,0.0,0,0
54831,34633,1,0,0,0,0,0.0,0,0
54832,34634,6,9,0,0,0,0.0,0,0
54833,34636,25,6,3,0,0,0.0,0,0
54834,34637,11,0,0,0,0,0.0,0,0
54835,34638,1,0,0,0,0,0.0,0,0
54836,34639,1,0,0,0,0,0.0,0,0
54837,34640,1,0,0,0,0,0.0,0,0
54838,34641,11,2,0,0,0,0.0,0,0
54839,34642,1,11,0,0,0,0.0,0,0
54840,34643,18,8,0,0,0,0.0,0,0
54841,34644,1,0,0,0,0,0.0,0,0
54842,34645,137,5,7,3,0,0.0,0,0
54843,34647,1,0,0,0,0,0.0,0,0
54844,34648,1,0,0,0,0,0.0,0,0
54845,34650,6,0,0,0,0,0.0,0,0
54846,34651,1,2,0,0,0,0.0,0,0
54847,34652,1,0,0,0,0,0.0,0,0
54848,34653,18,2,5,0,0,0.0,0,0
54849,34655,11,1,0,0,0,0.0,0,0
54850,34656,13,1,0,0,0,0.0,0,0
54851,34657,23,1,0,0,0,0.0,0,0
54852,34658,1226,137,326,119,0,0.0,0,0
54853,34660,1,0,0,0,0,0.0,0,0
54854,34661,1,22,0,0,0,0.0,0,0
54855,34663,1,1,0,0,0,0.0,0,0
54856,34664,1,0,0,0,0,0.0,0,0
54857,34665,36,0,0,0,0,0.0,0,0
54858,34666,6,0,0,0,0,0.0,0,0
54859,34668,1,0,0,0,0,0.0,0,0
54860,34669,1,0,0,0,0,0.0,0,0
54861,34670,103,2,2,0,0,0.0,0,0
54862,34671,101,1,0,0,0,0.0,0,0
54863,34672,1,1,0,0,0,0.0,0,0
54864,34673,6,1,0,0,0,0.0,0,0
54865,34674,101,0,1,0,0,0.0,0,0
54866,34675,19,2,0,0,0,0.0,0,0
54867,34676,1,0,0,0,0,0.0,0,0
54868,34677,21,3,0,0,0,0.0,0,0
54869,34679,1,0,0,0,0,0.0,0,0
54870,34680,1,0,0,0,0,0.0,0,0
54871,34681,1,0,0,0,0,0.0,0,0
54872,34682,16,2,0,0,0,0.0,0,0
54873,34684,1,0,0,0,0,0.0,0,0
54874,34685,1,0,0,0,0,0.0,0,0
54875,34687,1,0,0,0,0,0.0,0,0
54876,34688,3,1,0,0,0,0.0,0,0
54877,34689,53,4,3,0,0,0.0,0,0
54878,34690,6,2,0,0,0,0.0,0,0
54879,34691,101,0,0,0,0,0.0,0,0
54880,34692,101,0,2,0,0,0.0,0,0
54881,34693,1,0,0,0,0,0.0,0,0
54882,34694,179,69,28,0,0,0.0,0,0
54883,34695,146,3,0,0,0,0.0,0,0
54884,34696,1,1,0,0,0,0.0,0,0
54885,34700,101,0,0,0,0,0.0,0,0
54886,34702,1,0,0,0,0,0.0,0,0
54887,34704,101,0,0,0,0,0.0,0,0
54888,34706,1,0,0,0,0,0.0,0,0
54889,34707,6,1,0,0,0,0.0,0,0
54890,34708,1,0,0,0,0,0.0,0,0
54891,34709,1,0,0,0,0,0.0,0,0
54892,34710,1,1,0,0,0,0.0,0,0
54893,34711,11,0,0,0,0,0.0,0,0
54894,34712,1,0,0,0,0,0.0,0,0
54895,34713,1,1,0,0,0,0.0,0,0
54896,34714,21,2,0,0,0,0.0,0,0
54897,34715,6,0,0,0,0,0.0,0,0
54898,34716,36,1,0,0,0,0.0,0,0
54899,34717,1,0,0,0,0,0.0,0,0
54900,34718,21,0,0,0,0,0.0,0,0
54901,34719,1,8,0,0,0,0.0,0,0
54902,34721,1,0,0,0,0,0.0,0,0
54903,34722,1,0,0,0,0,0.0,0,0
54904,34723,1,1,0,0,0,0.0,0,0
54905,34724,16,1,0,0,0,0.0,0,0
54906,34725,11,0,0,0,0,0.0,0,0
54907,34726,1,0,0,0,0,0.0,0,0
54908,34727,1,0,0,0,0,0.0,0,0
54909,34728,1,0,0,0,0,0.0,0,0
54910,34729,1,1,0,0,0,0.0,0,0
54911,34730,101,1,0,0,0,0.0,0,0
54912,34732,6,1,0,0,0,0.0,0,0
54913,34733,1,1,0,0,0,0.0,0,0
54914,34734,108,1,0,0,0,0.0,0,0
54915,34735,1,1,0,0,0,0.0,0,0
54916,34736,1,0,0,0,0,0.0,0,0
54917,34737,101,0,0,0,0,0.0,0,0
54918,34738,208,20,23,0,0,0.0,0,0
54919,34739,8,0,0,0,0,0.0,0,0
54920,34740,1,0,0,0,0,0.0,0,0
54921,34741,101,2,0,0,0,0.0,0,0
54922,34742,1,0,0,0,0,0.0,0,0
54923,34743,1,2,0,0,0,0.0,0,0
54924,34744,116,5,0,0,0,0.0,0,0
54925,34745,1,1,0,0,0,0.0,0,0
54926,34746,1,0,0,0,0,0.0,0,0
54927,34747,6,0,0,0,0,0.0,0,0
54928,34748,106,0,0,0,0,0.0,0,0
54929,34749,1,1,0,0,0,0.0,0,0
54930,34751,101,0,0,0,0,0.0,0,0
54931,34752,101,0,7,0,0,0.0,0,0
54932,34753,11,7,0,0,0,0.0,0,0
54933,34754,101,0,0,0,0,0.0,0,0
54934,34756,48,2,0,0,0,0.0,0,0
54935,34757,11,2,0,0,0,0.0,0,0
54936,34758,23,0,1,0,0,0.0,0,0
54937,34759,101,1,0,0,0,0.0,0,0
54938,34761,1,4,0,0,0,0.0,0,0
54939,34762,1,0,0,0,0,0.0,0,0
54940,34763,6,1,0,0,0,0.0,0,0
54941,34764,16,3,0,0,0,0.0,0,0
54942,34765,101,0,17,0,0,0.0,0,0
54943,34766,1,0,0,0,0,0.0,0,0
54944,34767,101,0,0,0,0,0.0,0,0
54945,34768,68,3,3,0,0,0.0,0,0
54946,34769,6,0,0,0,0,0.0,0,0
54947,34770,16,0,0,0,0,0.0,0,0
54948,34771,11,0,0,0,0,0.0,0,0
54949,34772,6,0,0,0,0,0.0,0,0
54950,34773,1,1,0,0,0,0.0,0,0
54951,34774,101,2,3,0,0,0.0,0,0
54952,34775,101,0,0,0,0,0.0,0,0
54953,34776,1,0,0,0,0,0.0,0,0
54954,34777,126,3,2,0,0,0.0,0,0
54955,34778,18,1,0,0,0,0.0,0,0
54956,34779,101,1,8,0,0,0.0,0,0
54957,34780,1,2,0,0,0,0.0,0,0
54958,34781,1,0,0,0,0,0.0,0,0
54959,34782,1,0,0,0,0,0.0,0,0
54960,34783,101,1,0,0,0,0.0,0,0
54961,34785,6,1,0,0,0,0.0,0,0
54962,34786,1,5,0,0,0,0.0,0,0
54963,34787,15,0,4,0,0,0.0,0,0
54964,34788,1,0,0,0,0,0.0,0,0
54965,34789,11,4,0,0,0,0.0,0,0
54966,34790,1,1,0,0,0,0.0,0,0
54967,34791,1,4,0,0,0,0.0,0,0
54968,34792,239,9,8,0,0,0.0,0,0
54969,34794,1,1,0,0,0,0.0,0,0
54970,34795,1,2,0,0,0,0.0,0,0
54971,34797,1,0,0,0,0,0.0,0,0
54972,34799,106,7,0,0,0,0.0,0,0
54973,34800,101,0,1,0,0,0.0,0,0
54974,34801,6,1,0,0,0,0.0,0,0
54975,34802,1,0,0,0,0,0.0,0,0
54976,34803,101,0,0,0,0,0.0,0,0
54977,34806,1,0,0,0,0,0.0,0,0
54978,34808,101,0,12,0,0,0.0,0,0
54979,34809,13,1,0,0,0,0.0,0,0
54980,34810,239,6,1,0,0,0.0,0,0
54981,34811,76,10,3,0,0,0.0,0,0
54982,34813,1,4,0,0,0,0.0,0,0
54983,34815,1,0,0,0,0,0.0,0,0
54984,34816,1,0,0,0,0,0.0,0,0
54985,34817,108,20,6,0,0,0.0,0,0
54986,34818,1,0,0,0,0,0.0,0,0
54987,34819,1,0,0,0,0,0.0,0,0
54988,34820,1,0,0,0,0,0.0,0,0
54989,34821,1,0,0,0,0,0.0,0,0
54990,34822,1,0,0,0,0,0.0,0,0
54991,34823,1,0,0,0,0,0.0,0,0
54992,34824,16,2,0,0,0,0.0,0,0
54993,34826,149,5,37,2,0,0.0,0,0
54994,34827,150,2,2,0,0,0.0,0,0
54995,34828,6,0,0,0,0,0.0,0,0
54996,34829,1,0,0,0,0,0.0,0,0
54997,34830,1,0,0,0,0,0.0,0,0
54998,34831,1,0,0,0,0,0.0,0,0
54999,34832,1,1,0,0,0,0.0,0,0
55000,34834,6,5,0,0,0,0.0,0,0
55001,34835,6,0,0,0,0,0.0,0,0
55002,34837,1,0,0,0,0,0.0,0,0
55003,34838,1,0,0,0,0,0.0,0,0
55004,34839,36,4,0,0,0,0.0,0,0
55005,34841,1,3,0,0,0,0.0,0,0
55006,34842,153,4,4,0,0,0.0,0,0
55007,34843,101,0,6,0,0,0.0,0,0
55008,34844,1,1,0,0,0,0.0,0,0
55009,34845,1,1,0,0,0,0.0,0,0
55010,34846,31,5,1,0,0,0.0,0,0
55011,34847,1,0,0,0,0,0.0,0,0
55012,34848,11,0,0,0,0,0.0,0,0
55013,34849,121,7,0,0,0,0.0,0,0
55014,34850,1,1,0,0,0,0.0,0,0
55015,34851,1,0,0,0,0,0.0,0,0
55016,34852,101,0,0,0,0,0.0,0,0
55017,34853,1,0,0,0,0,0.0,0,0
55018,34854,26,0,0,0,0,0.0,0,0
55019,34855,16,0,0,0,0,0.0,0,0
55020,34856,81,222,1,0,0,0.0,0,0
55021,34857,1,0,0,0,0,0.0,0,0
55022,34858,1,4,0,0,0,0.0,0,0
55023,34859,75,5,9,0,0,0.0,0,0
55024,34860,38,12,2,0,0,0.0,0,0
55025,34861,1,0,0,0,0,0.0,0,0
55026,34862,101,0,0,0,0,0.0,0,0
55027,34863,30,1,4,0,0,0.0,0,0
55028,34864,15,3,0,0,0,0.0,0,0
55029,34865,1,0,0,0,0,0.0,0,0
55030,34866,101,0,1,0,0,0.0,0,0
55031,34869,13,0,0,0,0,0.0,0,0
55032,34871,1,0,0,0,0,0.0,0,0
55033,34872,154,3,63,0,0,0.0,0,0
55034,34873,11,0,0,0,0,0.0,0,0
55035,34874,361,26,22,7,0,0.0,0,0
55036,34875,6,1,0,0,0,0.0,0,0
55037,34876,66,1,0,0,0,0.0,0,0
55038,34878,1,0,0,0,0,0.0,0,0
55039,34880,1,0,0,0,0,0.0,0,0
55040,34881,1,0,0,0,0,0.0,0,0
55041,34882,1,1,0,0,0,0.0,0,0
55042,34883,6,2,0,0,0,0.0,0,0
55043,34884,3,2,0,0,0,0.0,0,0
55044,34885,101,0,1,0,0,0.0,0,0
55045,34886,16,1,0,0,0,0.0,0,0
55046,34888,101,0,0,0,0,0.0,0,0
55047,34889,11,5,0,0,0,0.0,0,0
55048,34890,1,0,0,0,0,0.0,0,0
55049,34891,101,1,0,0,0,0.0,0,0
55050,34892,101,1,0,0,0,0.0,0,0
55051,34893,1,0,0,0,0,0.0,0,0
55052,34894,8,2,0,0,0,0.0,0,0
55053,34895,1,1,0,0,0,0.0,0,0
55054,34896,1,1,0,0,0,0.0,0,0
55055,34898,111,2,0,0,0,0.0,0,0
55056,34899,1,1,0,0,0,0.0,0,0
55057,34900,1,1,0,0,0,0.0,0,0
55058,34903,11,3,0,0,0,0.0,0,0
55059,34904,36,6,0,0,0,0.0,0,0
55060,34905,16,0,0,0,0,0.0,0,0
55061,34906,1,0,0,0,0,0.0,0,0
55062,34907,6,3,0,0,0,0.0,0,0
55063,34908,1,8,0,0,0,0.0,0,0
55064,34910,11,2,0,0,0,0.0,0,0
55065,34912,1,0,0,0,0,0.0,0,0
55066,34913,1,0,0,0,0,0.0,0,0
55067,34914,1,0,0,0,0,0.0,0,0
55068,34915,1,0,0,0,0,0.0,0,0
55069,34916,11,0,0,0,0,0.0,0,0
55070,34917,1,0,0,0,0,0.0,0,0
55071,34918,1,0,0,0,0,0.0,0,0
55072,34919,1,0,0,0,0,0.0,0,0
55073,34920,1,0,0,0,0,0.0,0,0
55074,34921,101,0,0,0,0,0.0,0,0
55075,34922,1,2,0,0,0,0.0,0,0
55076,34923,123,5,1,0,0,0.0,0,0
55077,34924,1,0,0,0,0,0.0,0,0
55078,34925,1,0,0,0,0,0.0,0,0
55079,34926,101,5,2,0,0,0.0,0,0
55080,34927,31,8,0,0,0,0.0,0,0
55081,34928,3,0,0,0,0,0.0,0,0
55082,34930,1,2,0,0,0,0.0,0,0
55083,34932,101,1,0,0,0,0.0,0,0
55084,34934,1,0,0,0,0,0.0,0,0
55085,34935,1,0,0,0,0,0.0,0,0
55086,34936,1,0,0,0,0,0.0,0,0
55087,34937,1,0,0,0,0,0.0,0,0
55088,34938,1,0,0,0,0,0.0,0,0
55089,34940,1,1,0,0,0,0.0,0,0
55090,34941,21,4,0,0,0,0.0,0,0
55091,34942,1,0,0,0,0,0.0,0,0
55092,34944,164,26,33,0,0,0.0,0,0
55093,34947,1,0,0,0,0,0.0,0,0
55094,34948,26,1,0,0,0,0.0,0,0
55095,34949,51,11,6,0,0,0.0,0,0
55096,34950,31,2,0,0,0,0.0,0,0
55097,34952,1,0,0,0,0,0.0,0,0
55098,34953,36,4,0,0,0,0.0,0,0
55099,34954,1,0,0,0,0,0.0,0,0
55100,34955,11,1,0,0,0,0.0,0,0
55101,34956,101,0,0,0,0,0.0,0,0
55102,34957,1,0,0,0,0,0.0,0,0
55103,34958,1,1,0,0,0,0.0,0,0
55104,34959,16,2,0,0,0,0.0,0,0
55105,34960,3,4,0,0,0,0.0,0,0
55106,34961,6,2,0,0,0,0.0,0,0
55107,34962,122,16,3,0,0,0.0,0,0
55108,34963,6,6,0,0,0,0.0,0,0
55109,34964,101,0,0,0,0,0.0,0,0
55110,34965,118,3,5,0,0,0.0,0,0
55111,34966,11,1,0,0,0,0.0,0,0
55112,34967,1,11,0,0,0,0.0,0,0
55113,34968,6,4,0,0,0,0.0,0,0
55114,34969,101,0,2,0,0,0.0,0,0
55115,34970,1,0,0,0,0,0.0,0,0
55116,34971,111,0,2,0,0,0.0,0,0
55117,34972,6,0,0,0,0,0.0,0,0
55118,34974,1,0,0,0,0,0.0,0,0
55119,34975,1,0,0,0,0,0.0,0,0
55120,34976,1,0,0,0,0,0.0,0,0
55121,34977,1,0,0,0,0,0.0,0,0
55122,34979,1,0,0,0,0,0.0,0,0
55123,34981,1,1,0,0,0,0.0,0,0
55124,34982,1,1,0,0,0,0.0,0,0
55125,34983,101,0,0,0,0,0.0,0,0
55126,34984,1,0,0,0,0,0.0,0,0
55127,34985,108,2,0,0,0,0.0,0,0
55128,34987,1,2,0,0,0,0.0,0,0
55129,34988,1,1,0,0,0,0.0,0,0
55130,34989,6,0,0,0,0,0.0,0,0
55131,34990,1,2,0,0,0,0.0,0,0
55132,34992,1,2,0,0,0,0.0,0,0
55133,34993,28,5,1,0,0,0.0,0,0
55134,34994,53,3,3,0,0,0.0,0,0
55135,34995,8,0,0,0,0,0.0,0,0
55136,34998,101,0,0,0,0,0.0,0,0
55137,34999,101,0,0,0,0,0.0,0,0
55138,35000,1,1,0,0,0,0.0,0,0
55139,35001,31,7,6,0,0,0.0,0,0
55140,35002,111,3,4,0,0,0.0,0,0
55141,35003,61,2,0,0,0,0.0,0,0
55142,35004,16,1,0,0,0,0.0,0,0
55143,35005,101,0,0,0,0,0.0,0,0
55144,35006,1,0,0,0,0,0.0,0,0
55145,35007,1,0,0,0,0,0.0,0,0
55146,35009,1,0,0,0,0,0.0,0,0
55147,35010,85,10,6,0,0,0.0,0,0
55148,35011,6,1,0,0,0,0.0,0,0
55149,35012,1,1,0,0,0,0.0,0,0
55150,35013,101,0,0,0,0,0.0,0,0
55151,35014,1,0,0,0,0,0.0,0,0
55152,35015,1,0,0,0,0,0.0,0,0
55153,35016,1,0,0,0,0,0.0,0,0
55154,35017,1,0,0,0,0,0.0,0,0
55155,35018,1,0,0,0,0,0.0,0,0
55156,35019,120,7,4,0,0,0.0,0,0
55157,35020,1,0,0,0,0,0.0,0,0
55158,35021,11,2,0,0,0,0.0,0,0
55159,35022,1,0,0,0,0,0.0,0,0
55160,35023,1,0,0,0,0,0.0,0,0
55161,35024,101,0,2,0,0,0.0,0,0
55162,35025,101,1,0,0,0,0.0,0,0
55163,35026,119,11,13,0,0,0.0,0,0
55164,35027,16,0,0,0,0,0.0,0,0
55165,35028,106,2,0,0,0,0.0,0,0
55166,35029,101,0,2,0,0,0.0,0,0
55167,35030,1,1,0,0,0,0.0,0,0
55168,35031,1,3,0,0,0,0.0,0,0
55169,35032,13,5,0,0,0,0.0,0,0
55170,35034,1,0,0,0,0,0.0,0,0
55171,35035,3,3,0,0,0,0.0,0,0
55172,35036,6,0,0,0,0,0.0,0,0
55173,35037,11,2,0,0,0,0.0,0,0
55174,35038,1,0,0,0,0,0.0,0,0
55175,35040,11,1,0,0,0,0.0,0,0
55176,35042,1,0,0,0,0,0.0,0,0
55177,35044,1,0,0,0,0,0.0,0,0
55178,35045,1,0,0,0,0,0.0,0,0
55179,35046,1,1,0,0,0,0.0,0,0
55180,35047,101,1,0,0,0,0.0,0,0
55181,35049,1,0,0,0,0,0.0,0,0
55182,35051,1,0,0,0,0,0.0,0,0
55183,35052,1,0,0,0,0,0.0,0,0
55184,35053,23,6,2,0,0,0.0,0,0
55185,35054,101,1,0,0,0,0.0,0,0
55186,35055,101,1,1,0,0,0.0,0,0
55187,35056,1,0,0,0,0,0.0,0,0
55188,35057,6,3,0,0,0,0.0,0,0
55189,35058,1,1,0,0,0,0.0,0,0
55190,35059,15,1,0,0,0,0.0,0,0
55191,35060,206,9,21,0,0,0.0,0,0
55192,35061,1,0,0,0,0,0.0,0,0
55193,35062,1,0,0,0,0,0.0,0,0
55194,35063,6,0,0,0,0,0.0,0,0
55195,35064,3,1,0,0,0,0.0,0,0
55196,35065,1,0,0,0,0,0.0,0,0
55197,35066,11,1,0,0,0,0.0,0,0
55198,35067,8,0,0,0,0,0.0,0,0
55199,35068,11,1,0,0,0,0.0,0,0
55200,35069,1,0,0,0,0,0.0,0,0
55201,35070,1,0,0,0,0,0.0,0,0
55202,35071,11,0,0,0,0,0.0,0,0
55203,35073,1,2,0,0,0,0.0,0,0
55204,35074,10,11,0,0,0,0.0,0,0
55205,35075,121,0,0,0,0,0.0,0,0
55206,35076,116,0,1,0,0,0.0,0,0
55207,35077,26,0,0,0,0,0.0,0,0
55208,35078,6,0,0,0,0,0.0,0,0
55209,35079,6,2,0,0,0,0.0,0,0
55210,35080,1,2,0,0,0,0.0,0,0
55211,35081,1,0,0,0,0,0.0,0,0
55212,35082,1,0,0,0,0,0.0,0,0
55213,35083,101,0,1,0,0,0.0,0,0
55214,35084,1,0,0,0,0,0.0,0,0
55215,35085,11,4,0,0,0,0.0,0,0
55216,35087,1,0,0,0,0,0.0,0,0
55217,35088,101,0,5,0,0,0.0,0,0
55218,35089,1,0,0,0,0,0.0,0,0
55219,35090,11,1,0,0,0,0.0,0,0
55220,35091,60,15,2,0,0,0.0,0,0
55221,35092,101,0,4,0,0,0.0,0,0
55222,35093,15,0,0,0,0,0.0,0,0
55223,35094,25,4,3,0,0,0.0,0,0
55224,35095,6,1,0,0,0,0.0,0,0
55225,35097,6,0,0,0,0,0.0,0,0
55226,35098,16,0,0,0,0,0.0,0,0
55227,35099,1645,165,71,16,0,0.0,0,0
55228,35100,101,1,0,0,0,0.0,0,0
55229,35101,101,0,1,0,0,0.0,0,0
55230,35102,1,1,0,0,0,0.0,0,0
55231,35103,101,0,0,0,0,0.0,0,0
55232,35104,1,0,0,0,0,0.0,0,0
55233,35105,101,3,9,0,0,0.0,0,0
55234,35106,1,0,0,0,0,0.0,0,0
55235,35107,1,0,0,0,0,0.0,0,0
55236,35108,1,0,0,0,0,0.0,0,0
55237,35110,1,0,0,0,0,0.0,0,0
55238,35111,11,0,0,0,0,0.0,0,0
55239,35112,1,0,0,0,0,0.0,0,0
55240,35113,101,0,0,0,0,0.0,0,0
55241,35114,1,0,0,0,0,0.0,0,0
55242,35115,16,1,0,0,0,0.0,0,0
55243,35116,11,0,0,0,0,0.0,0,0
55244,35117,1,0,0,0,0,0.0,0,0
55245,35118,1,0,0,0,0,0.0,0,0
55246,35119,36,1,0,0,0,0.0,0,0
55247,35120,1,3,0,0,0,0.0,0,0
55248,35122,6,0,0,0,0,0.0,0,0
55249,35123,11,1,0,0,0,0.0,0,0
55250,35124,33,1,1,0,0,0.0,0,0
55251,35125,16,1,0,0,0,0.0,0,0
55252,35126,101,0,2,0,0,0.0,0,0
55253,35127,1,0,0,0,0,0.0,0,0
55254,35128,132,7,7,0,0,0.0,0,0
55255,35129,16,4,1,0,0,0.0,0,0
55256,35130,213,5,6,0,0,0.0,0,0
55257,35131,644,61,25,2,0,0.0,0,0
55258,35132,8,8,0,0,0,0.0,0,0
55259,35133,11,0,0,0,0,0.0,0,0
55260,35134,1,0,0,0,0,0.0,0,0
55261,35135,103,1,1,0,0,0.0,0,0
55262,35136,1,0,0,0,0,0.0,0,0
55263,35137,1,0,0,0,0,0.0,0,0
55264,35138,1,0,0,0,0,0.0,0,0
55265,35139,18,1,0,0,0,0.0,0,0
55266,35140,101,2,0,0,0,0.0,0,0
55267,35141,1,0,0,0,0,0.0,0,0
55268,35142,16,12,0,0,0,0.0,0,0
55269,35143,1,0,0,0,0,0.0,0,0
55270,35144,1,0,0,0,0,0.0,0,0
55271,35145,11,1,0,0,0,0.0,0,0
55272,35146,1,1,0,0,0,0.0,0,0
55273,35147,1,4,0,0,0,0.0,0,0
55274,35148,25,2,1,0,0,0.0,0,0
55275,35150,27,16,19,0,0,0.0,0,0
55276,35151,101,5,0,0,0,0.0,0,0
55277,35152,111,0,0,0,0,0.0,0,0
55278,35153,1,0,0,0,0,0.0,0,0
55279,35154,1,1,0,0,0,0.0,0,0
55280,35155,1,0,0,0,0,0.0,0,0
55281,35156,1,0,0,0,0,0.0,0,0
55282,35157,1,0,0,0,0,0.0,0,0
55283,35158,106,3,6,0,0,0.0,0,0
55284,35159,16,2,0,0,0,0.0,0,0
55285,35160,23,15,1,0,0,0.0,0,0
55286,35161,111,1,0,0,0,0.0,0,0
55287,35162,1,1,0,0,0,0.0,0,0
55288,35163,26,6,0,0,0,0.0,0,0
